,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
1466,Ses05F_impro02_F034,2,0.0014362646,0.0020697715,0.0017897121,0.0010415814,0.0,-0.01332370266027283,0.00279607268781377,0.010052257587730566
1467,Ses05F_impro02_F035,2,0.0013985779000000001,0.0022218570000000003,0.0017166472,0.0014116486,0.0,-0.012307847100601066,0.0035273634986226813,0.014947644130094091
1468,Ses05F_impro02_F036,2,0.0010483941,0.0013388464000000002,0.0012860674,0.00037842625,0.0,-0.013467113603837788,0.0010052201717245426,0.003408271283564566
1469,Ses05F_impro02_F037,2,0.0015987192,0.0025665334,0.0019490466,0.0016765504,0.009615384615384616,-0.012335434803389944,0.004736371349979492,0.021307482733466342
1470,Ses05F_impro02_F038,2,0.0022925744,0.0040937704,0.0028134019,0.0029732978000000005,0.29529243937232524,-0.012042170055792669,0.012918905814642612,0.08347878657548408
1471,Ses05F_impro02_M000,5,0.0013560076,0.0022404066,0.0016836739000000002,0.0014775326000000001,0.0,-0.009691162631497718,0.003693848745351043,0.02071456341655252
1475,Ses05F_impro02_M004,0,0.0019118764000000002,0.0036176718,0.0024241623,0.0026817209999999998,0.1746031746031746,-0.011218964573345149,0.010422390927938152,0.021263854214351136
1476,Ses05F_impro02_M005,0,0.0041029392999999996,0.006479974,0.0051347152,0.003940013,0.31954887218045114,-0.0068085023485764395,0.029650862562114282,0.12302334920770475
1477,Ses05F_impro02_M006,2,0.004177172,0.007515201,0.005154275,0.005451946500000001,0.515625,-0.008081083251454402,0.043497079413662,0.14182041439958626
1479,Ses05F_impro02_M008,2,0.0025184501000000002,0.0045100897999999995,0.0031368234,0.0032310285999999997,0.35074626865671643,-0.009550215509079862,0.015682268224154708,0.04232251325531457
1481,Ses05F_impro02_M010,0,0.0049893465,0.00969063,0.0062136967,0.0074287234,0.5758754863813229,-0.012676134247158187,0.07525680098579603,0.2378099256475381
1485,Ses05F_impro02_M014,0,0.008096262,0.013621861,0.010043551,0.0092005385,0.3829201101928375,-0.007911900866020005,0.13666897006394316,0.3900626859901206
1486,Ses05F_impro02_M015,0,0.005064959,0.010106195,0.0063326187,0.007875497,0.4805598755832037,-0.009986899385694414,0.08299708423412464,0.4234106745701527
1487,Ses05F_impro02_M016,2,0.005791581,0.010854477,0.007193719,0.008115756,0.5607476635514018,-0.008494125722791068,0.09261075247884347,0.4643207886368395
1490,Ses05F_impro02_M019,4,0.00930346,0.0165416,0.011345929,0.012021691000000001,0.4340659340659341,-0.006950685019546654,0.20804055208038674,0.6364677378413045
1495,Ses05F_impro02_M024,2,0.011072516999999999,0.017131517,0.013701806,0.01028491,0.2575250836120401,-0.008290465302707162,0.2034466704959023,0.5795989396355153
1496,Ses05F_impro02_M025,2,0.0044927155,0.010260669,0.0056219035999999995,0.00855327,0.5847953216374269,-0.009329569365945643,0.09019262948609902,0.4394733241095072
1497,Ses05F_impro02_M026,2,0.0041127875,0.008479234,0.0050437697,0.006811969,0.5458422174840085,-0.010777238458103966,0.0593026822725664,0.2964968714197597
1500,Ses05F_impro02_M029,2,0.0036059367,0.0064146383999999996,0.004456193,0.0046105334,0.4914965986394558,-0.010237931746814866,0.031538771440337884,0.13820154386423208
1502,Ses05F_impro02_M031,2,0.0010605644,0.0014300320000000001,0.0013223186999999999,0.00054275093,0.0,-0.011523885405040346,0.0012382809936535585,0.0038142475404135882
1503,Ses05F_impro02_M032,2,0.0015873460000000001,0.0023954327,0.0019897525,0.0013318985000000001,0.018867924528301886,-0.011548447218956426,0.003917097212920815,0.008189603482425737
1504,Ses05F_impro02_M033,2,0.0015731001999999999,0.0026421891999999997,0.0019523513,0.0017810370999999999,0.00373134328358209,-0.01183372842206154,0.005192145938192771,0.02971592875250758
1505,Ses05F_impro02_M034,2,0.0033202047999999996,0.00564136,0.0041684797,0.003800377,0.37777777777777777,-0.009420947208127473,0.023733766697329184,0.09039669837862506
1506,Ses05F_impro02_M035,2,0.0016990510999999999,0.0029908724,0.0021146194,0.002112636,0.02717391304347826,-0.01389557928632712,0.006850892670559028,0.01901168217526095
1507,Ses05F_impro02_M036,2,0.0072059263,0.011010639,0.008934265,0.00643453,0.2786596119929453,-0.0061907585404696866,0.08289563840146129,0.3083555140927309
1510,Ses05F_impro02_M039,4,0.0011369200999999998,0.0015289413000000001,0.0014181063,0.0005742088500000001,0.0,-0.010439569450682027,0.0014100550752238134,0.005476578676440305
1512,Ses05F_impro02_M041,2,0.0016006796,0.002762529,0.001978262,0.0019257859,0.0,-0.010764837497845292,0.005770624925233619,0.04076072028378295
1514,Ses05M_impro04_F001,5,0.007768005,0.011074876,0.009728887,0.0052614356,0.1625615763546798,-0.005173064892005641,0.07870575023255177,0.16460278258454206
1515,Ses05M_impro04_F002,5,0.002062626,0.002994165,0.0025570442,0.0015533941,0.0,-0.0074494419095572076,0.0059007774880824706,0.016807669889715268
1516,Ses05M_impro04_F003,5,0.0023506966,0.0035343028000000003,0.0029252153,0.0019819806,0.07216494845360824,-0.010448402463225648,0.0084858992357883,0.03356935147633612
1517,Ses05M_impro04_F004,5,0.009000791,0.012810086000000002,0.011618057,0.0054884916,0.08035714285714286,-0.0073576720751589155,0.10540893885261393,0.12235903121356866
1518,Ses05M_impro04_F005,5,0.003677847,0.0053423485,0.0045426018,0.0028076621000000003,0.21132075471698114,-0.008420115591434294,0.01873011341073703,0.13627759665573108
1519,Ses05M_impro04_F006,5,0.004091914,0.007226717,0.005132098,0.0050854690000000004,0.2623239436619718,-0.007773051947879139,0.04000912926879687,0.12965858425329735
1520,Ses05M_impro04_F007,5,0.008579992,0.012366124,0.010857786000000001,0.005881318000000001,0.17687074829931973,-0.00027816798819912947,0.09926663608288784,0.1837620059222166
1521,Ses05M_impro04_F008,5,0.009160519,0.015191622,0.011355269,0.010089296,0.2869440459110473,-0.0058409905250300645,0.16887823130282575,0.5130996106138952
1522,Ses05M_impro04_F009,5,0.012937364,0.020742143,0.016256634,0.012915841,0.21122994652406415,-0.0025691226710478077,0.3072204185375797,0.7958575246069756
1523,Ses05M_impro04_F010,5,0.015451293999999999,0.023759961,0.01914974,0.014020703,0.2625,-0.009824024346016813,0.3883358709076285,0.8331550140067256
1524,Ses05M_impro04_F011,5,0.009156438000000001,0.018462487,0.011467953999999999,0.014456538500000001,0.4097938144329897,-0.007098376954672858,0.2782727223795766,0.6949007740198864
1525,Ses05M_impro04_F012,5,0.008226656,0.015389654,0.010150191999999999,0.011578988,0.3022670025188917,-0.005027774932386818,0.18677055043997465,0.6745717753813627
1526,Ses05M_impro04_F013,5,0.021726633999999998,0.035817727,0.02720897,0.023220971,0.3687943262411347,-0.0074128843152720955,0.9276366024983356,1.6027278998321517
1527,Ses05M_impro04_F014,5,0.0038875570000000003,0.006078346,0.0048885974,0.0036145211,0.3007662835249042,-0.006397551715053851,0.025942049487290363,0.09748340257158067
1528,Ses05M_impro04_F015,5,0.014374498999999999,0.023537356000000002,0.0183329,0.014715753,0.24890829694323144,-0.002367959496041294,0.4020439732417856,0.7688195010045523
1529,Ses05M_impro04_F016,5,0.016924907,0.027050868,0.021077107999999997,0.01689236,0.30303030303030304,-0.008857360626279842,0.5170544063742349,0.7542669269750826
1530,Ses05M_impro04_F017,5,0.0038546116999999998,0.006291765,0.0048337373999999995,0.004025383400000001,0.36538461538461536,-0.008117312063404825,0.028725849891297988,0.07547991363875088
1531,Ses05M_impro04_F018,5,0.012437995,0.020925405,0.01576219,0.013653795,0.3113207547169811,-0.0038271182347671133,0.3226199524139524,0.6404784997659234
1532,Ses05M_impro04_F019,5,0.017560888,0.024826111,0.022055145,0.011439131000000002,0.15384615384615385,-0.001040218535308668,0.3924049872467966,0.5405189993302499
1533,Ses05M_impro04_F020,5,0.0036008868,0.009621771999999999,0.004627862,0.008415062,0.21782178217821785,-0.01394099399476545,0.08310915717541245,0.21656279684080576
1534,Ses05M_impro04_F021,5,0.010903916000000001,0.016875533,0.013942613000000001,0.009489163,0.2352941176470588,-0.008591006007918622,0.19764808802067704,0.35137637070364697
1535,Ses05M_impro04_F022,5,0.007782156,0.014370756,0.0100947255,0.01022128,0.301980198019802,-0.005877890544070397,0.16202374338911035,0.286966734564886
1536,Ses05M_impro04_F023,5,0.013776423000000001,0.021233372,0.017360168,0.012092559,0.25210084033613445,-0.005447321655083215,0.3113911333925405,0.4625644908736019
1537,Ses05M_impro04_F024,5,0.011719846,0.021060115,0.014715994,0.015050553999999999,0.28800000000000003,-0.007783027285768184,0.3416183603246388,0.5872595351659864
1539,Ses05M_impro04_F026,5,0.0036450783,0.0059271865,0.0045115356,0.0038436225,0.3590163934426229,-0.007154153081501136,0.025425840560148485,0.10075283442330557
1540,Ses05M_impro04_F027,5,0.0038332064,0.005797944,0.0048411,0.0031955107,0.20535714285714285,-0.006577734893653542,0.022943482914210996,0.1099140043201401
1541,Ses05M_impro04_F028,5,0.0042483234,0.0072842359999999995,0.0053159026,0.0049665025,0.2807570977917981,-0.005070362931292038,0.03988411023155157,0.11897379504127127
1542,Ses05M_impro04_F029,5,0.010896773,0.017546698,0.013832704,0.010761462,0.2474747474747475,-0.008156580406648574,0.22035712622259826,0.3560276521989795
1543,Ses05M_impro04_F030,5,0.017557336,0.026551431,0.022875905,0.013542473000000001,0.17307692307692307,-0.0010236362868454307,0.4800059604540511,0.7629155665054749
1544,Ses05M_impro04_F031,5,0.004765681,0.007800968399999999,0.0061918264,0.0048394343,0.2532467532467532,-0.004514603460847866,0.04431728588477599,0.07513108197264627
1545,Ses05M_impro04_F032,5,0.0037838446000000004,0.006387075999999999,0.004766637,0.004245977,0.3478260869565217,-0.007482003184122731,0.030358149352277788,0.09565469474638194
1546,Ses05M_impro04_F033,2,0.0041490966,0.007900261,0.0052371896,0.0059029474,0.4268656716417911,-0.007959475624375045,0.04976237773962127,0.15434157053177416
1547,Ses05M_impro04_F034,5,0.0031563134,0.005559545999999999,0.003961729000000001,0.0038950949,0.3712121212121212,-0.008875265848473646,0.02362247003831103,0.06605021698345549
1548,Ses05M_impro04_F035,5,0.0038301677,0.006256851,0.0048004393,0.004009128,0.3587570621468927,-0.00764716969570145,0.02843740883332577,0.09954358517164456
1549,Ses05M_impro04_F036,5,0.0036368882,0.006529999,0.0045778444,0.004654209,0.32147742818057456,-0.009033160495164337,0.03299154081328928,0.11000595284093607
1550,Ses05M_impro04_F037,5,0.0036732433,0.0057252776,0.0046083718,0.0034477364,0.24822695035460995,-0.00581018275624956,0.02298083631980881,0.05885404474221913
1552,Ses05M_impro04_M000,2,0.003191178,0.007693505,0.0039455406,0.0066036372,0.40432098765432106,-0.01026274730975274,0.051700355213026836,0.3226499115467303
1553,Ses05M_impro04_M001,2,0.007171603,0.011343295,0.009073982,0.0068041775,0.314070351758794,-0.005523490472114645,0.09065095366251108,0.3561462279310461
1554,Ses05M_impro04_M002,2,0.007807092,0.013075836,0.009643591,0.008824152,0.3889515219842165,-0.006430467692553066,0.12563436234663294,0.5474869357727671
1555,Ses05M_impro04_M003,2,0.0038637926,0.008164936,0.004967771,0.006478349699999999,0.5575757575757576,-0.006142620350146899,0.05563341753664147,0.15478677504206773
1556,Ses05M_impro04_M004,2,0.007566415999999999,0.011464492,0.009571751,0.006298993,0.2613430127041742,-0.004548758624878246,0.08944018835849649,0.27441881213003894
1557,Ses05M_impro04_M005,2,0.00843657,0.013059876000000002,0.010720298,0.007450602,0.24630541871921185,-0.00448042510470259,0.11823319237941933,0.3395654867015965
1558,Ses05M_impro04_M006,2,0.0055074524,0.009932445,0.0068904976,0.007146165,0.467343976777939,-0.009288452929467894,0.07616883678973997,0.2839991278033116
1559,Ses05M_impro04_M007,2,0.004566466,0.010262916,0.005554523299999999,0.00861583,0.7570621468926554,-0.011980047020188069,0.08966743154482319,0.2673897902121034
1560,Ses05M_impro04_M008,5,0.008198720999999999,0.012923056,0.010363415,0.0077084232999999995,0.3401360544217687,-0.005696895641449372,0.11733584256981637,0.24866730425777497
1561,Ses05M_impro04_M009,5,0.004171154,0.007589603,0.0053450973,0.0053817225,0.5063291139240507,-0.003349784947204171,0.04479201934529861,0.056704759278385475
1562,Ses05M_impro04_M010,5,0.005316285,0.010178207,0.006638444499999999,0.0076600819999999995,0.4651162790697674,-0.014180082871462218,0.08273760857690993,0.10733458479178502
1563,Ses05M_impro04_M011,2,0.00877107,0.013056808999999999,0.011018403999999999,0.006985583,0.21572212065813529,-0.0029821123916917713,0.11421987394037285,0.3780113188260253
1564,Ses05M_impro04_M012,2,0.008674489,0.0136095965,0.011089238999999999,0.007879677,0.2286995515695067,-0.004786400040757144,0.12997596365817338,0.4373290084438122
1565,Ses05M_impro04_M013,2,0.011175943,0.017655004,0.013802986000000001,0.01099986,0.3560975609756097,-0.004232567789586028,0.21842324450495654,0.43432593999477903
1566,Ses05M_impro04_M014,2,0.01246764,0.019637976,0.01567089,0.011814776,0.2776073619631902,-0.0043141262722201645,0.2710331464859342,0.8492049404176342
1567,Ses05M_impro04_M015,2,0.014461345,0.021840123,0.018303188,0.011896131,0.15789473684210525,-0.0032161794933927013,0.3241604224515962,0.8587168270990612
1568,Ses05M_impro04_M016,2,0.010943602,0.018628497,0.013834573000000001,0.012463672,0.30787878787878786,-0.006926032710907748,0.2577914611446037,0.8557569054007501
1569,Ses05M_impro04_M017,2,0.015226783,0.024653332000000003,0.019177700000000002,0.01548536,0.2944038929440389,-0.0061668097259826036,0.4344024545934431,1.0352372812810022
1571,Ses05M_impro04_M019,0,0.007746833000000001,0.012977078000000001,0.009984764,0.0082764635,0.3680555555555556,-0.008446853826171719,0.12417991776780662,0.16494091933098134
1572,Ses05M_impro04_M020,0,0.012474700000000002,0.021530597000000002,0.015900537,0.014494788,0.3152542372881356,-0.006191785359987989,0.3477587783727049,0.9966014174055492
1574,Ses05M_impro04_M022,2,0.008969615,0.015428487,0.011619266000000001,0.010149469,0.3673913043478261,-0.003919232767657378,0.17795768934527678,0.4725436656171346
1575,Ses05M_impro04_M023,2,0.01238901,0.01952651,0.015811648,0.011431543,0.2521150592216582,-0.0020973538994439878,0.26843287655413,0.7723139879840111
1576,Ses05M_impro04_M024,2,0.010553679,0.018751405,0.013441491000000002,0.013065373500000001,0.3932291666666667,-0.005291520210448653,0.26810045402554594,0.9927887771478796
1577,Ses05M_impro04_M025,2,0.010836113999999999,0.018402632,0.013941351000000001,0.012000538,0.30612244897959184,-0.003771687943299185,0.2519021715317837,0.4947996026886911
1578,Ses05M_impro04_M026,2,0.010631233,0.018480375,0.013355832,0.012751186000000001,0.263681592039801,-0.0016020403563743455,0.2581235947011524,0.5116414146268452
1579,Ses05M_impro04_M027,2,0.0043699965,0.009154421,0.005688352,0.0071409590000000005,0.5925925925925926,-0.009106097422773018,0.06963949738589101,0.14767878043958607
1580,Ses05M_impro04_M028,2,0.0075413426,0.013724887,0.009399570999999999,0.009969375,0.4274509803921568,-0.007307915439014323,0.1459820180556738,0.3519410033431441
1581,Ses05M_impro04_M029,2,0.005442415,0.012924616000000002,0.007035093,0.010833194499999999,0.6648936170212766,-0.013213118108978959,0.14479109711409688,0.2349296174099849
1582,Ses05M_impro04_M030,2,0.0104521075,0.018128848,0.01349537,0.012074027,0.2949640287769784,-0.00808222557679983,0.2473569630724294,0.3443017705636441
1583,Ses05M_impro04_M031,2,0.0149375545,0.023480723,0.019155651,0.013569051,0.2327044025157233,-0.003018823690581485,0.3869670268174054,0.9451542216603052
1584,Ses05M_impro04_M032,2,0.011926451999999999,0.02219781,0.015242749,0.016112051999999998,0.4731800766283525,-0.006881738045194652,0.3851341843768779,0.9928153496545752
1585,Ses05M_impro04_M033,2,0.004632253,0.008455121999999999,0.005861781,0.006112040500000001,0.4146341463414634,0.0007667051136195369,0.05569840693653273,0.10201788978259337
1586,Ses05M_impro04_M034,2,0.0038623628,0.0076143546,0.004892634,0.005806706,0.3692307692307693,-0.009714024599816184,0.047080180062336455,0.06691202067484348
1587,Ses05M_impro04_M035,2,0.004009268,0.008576607,0.004998514,0.006948634,0.640625,-0.0055004370551614565,0.06162949303617572,0.1842232503315714
1589,Ses05M_impro04_M037,2,0.004781458,0.007676373199999999,0.006022748499999999,0.0047540759999999994,0.26141078838174275,-0.002635440068843309,0.04221729869540401,0.09067090185635608
1590,Ses05M_impro04_M038,2,0.0069589713,0.011448611499999999,0.008897528,0.00717621,0.18023255813953487,-0.0010670501069398595,0.09571007560319876,0.14481951679370458
1591,Ses05M_impro04_M039,2,0.0027528629,0.0049266866,0.0034462824,0.0035216364,0.06870229007633588,-0.004591367996908957,0.0187669853327924,0.038792698739130486
1592,Ses05M_impro04_M040,0,0.004938558,0.010740172,0.0061621615,0.008770611,0.6875,-0.010664994988474064,0.09713328452702802,0.4394135563679688
1593,Ses05M_impro04_M041,2,0.0020476347,0.0036436579999999997,0.0026177566,0.0025243512,0.0,-0.00939080746320542,0.010238684443022785,0.026477406414220948
1594,Ses05F_script02_1_F000,5,0.0014271816,0.002271527,0.0017567498,0.0014428086999999999,0.0,-0.009278930519940332,0.0036918507715670242,0.014103118204792462
1595,Ses05F_script02_1_F001,5,0.0024542573,0.0041537737,0.0031798712,0.0028233896,0.18072289156626506,-0.016892663552425802,0.012882198348294918,0.016429015019029464
1596,Ses05F_script02_1_F002,2,0.0035920378000000005,0.005984523,0.00451136,0.0040061595,0.3486238532110092,-0.00847385308588855,0.02633500587040549,0.07954059305016642
1598,Ses05F_script02_1_F004,2,0.0057602725,0.009087639,0.0072873669999999995,0.0054295813,0.2546972860125261,-0.007053155059111305,0.058213816068753574,0.22065389801739765
1599,Ses05F_script02_1_F005,5,0.0012047656,0.0017157935000000001,0.0015093166000000001,0.0008200002,0.0,-0.007894082955317572,0.001899139276957589,0.004034156402650352
1601,Ses05F_script02_1_F007,5,0.0028696290000000003,0.0048335693,0.0035788873,0.003236935,0.42857142857142855,-0.009955426321539562,0.017325165533864078,0.03386269611177786
1602,Ses05F_script02_1_F008,2,0.0031515688,0.0052742940000000006,0.0038851614,0.0035521777000000004,0.20642201834862384,-0.00911981169338105,0.020576477046023882,0.08020135552464948
1604,Ses05F_script02_1_F010,2,0.0037577911,0.0058666794,0.0047769835,0.0034055712,0.3394495412844037,-0.01338269703410333,0.024055381999605187,0.037876219620082335
1605,Ses05F_script02_1_F011,5,0.001985207,0.00315824,0.0024930589999999997,0.0019286835,0.13131313131313133,-0.008217982212954666,0.00711089169189313,0.031672636675903365
1606,Ses05F_script02_1_F012,5,0.0015754197,0.002676962,0.0019855706,0.0017937194,0.033707865168539325,-0.011807590453827288,0.0053660196976511535,0.015716873845396887
1607,Ses05F_script02_1_F013,2,0.007900409,0.014034379,0.010110273000000001,0.009727022,0.3851132686084142,-0.007769300282234327,0.15020826958212405,0.4847904208079201
1608,Ses05F_script02_1_F014,2,0.011432346999999999,0.018929562,0.014464152,0.012240051000000002,0.3192982456140351,-0.007893195288488641,0.2610860707852773,0.7144532505742284
1609,Ses05F_script02_1_F015,5,0.0019146834,0.0030518604999999997,0.0023810987,0.001904979,0.10843373493975904,-0.01161880663858028,0.006650397856163201,0.023010597484321337
1610,Ses05F_script02_1_F016,5,0.0013668572,0.0020293863,0.0017009488000000001,0.0011064302000000001,0.0,-0.017143274817499332,0.002773736041562789,0.007815714433164448
1611,Ses05F_script02_1_F017,2,0.0063539688,0.01020021,0.007994909,0.006329989,0.3037037037037037,-0.008831281775201205,0.0742078075821185,0.2884798312543463
1612,Ses05F_script02_1_F018,2,0.0026627847,0.0041653477000000005,0.0033342661,0.0024885529999999997,0.27860696517412936,-0.013788433534500657,0.01219381245835238,0.03657106489124888
1614,Ses05F_script02_1_M000,1,0.0034013863,0.005805775500000001,0.004228125300000001,0.0039747125,0.3957816377171216,-0.009198793122777715,0.025211830598772574,0.1686596306951286
1615,Ses05F_script02_1_M001,1,0.004435037,0.0070319413,0.005600873399999999,0.004243163,0.2875226039783002,-0.007591505436721491,0.03501801678387269,0.13345626284505804
1616,Ses05F_script02_1_M002,1,0.0046743206,0.009090500999999999,0.0058097187,0.0069895205000000005,0.537082314588427,-0.007754236321488861,0.06631319273475242,0.40122874000220704
1617,Ses05F_script02_1_M003,1,0.004056726,0.006920531,0.005098211,0.0046758824,0.3652892561983471,-0.01066307959263213,0.035781035704438004,0.1312868711544689
1618,Ses05F_script02_1_M004,2,0.006076926,0.009238959,0.0075328383,0.005339981,0.2554112554112554,-0.002734506779233925,0.05818539690074447,0.1866603425762084
1619,Ses05F_script02_1_M005,2,0.0028274409000000004,0.0060467273,0.0034966762,0.004927461,0.5882352941176471,-0.007544195341324666,0.030642535653232886,0.12679565970633694
1620,Ses05F_script02_1_M006,2,0.0036572132,0.0058629233,0.004627795,0.0036680766,0.3983050847457627,-0.005433500518847722,0.02453581690679081,0.03716365451203089
1621,Ses05F_script02_1_M007,2,0.0046893535,0.0077775744999999995,0.0058630919999999994,0.0051056594,0.34360189573459715,-0.007923629709694069,0.04428879900304774,0.2388567488135039
1623,Ses05F_script02_1_M009,1,0.0038883868,0.0072646965,0.004866668,0.005393694599999999,0.5380577427821522,-0.008594273822382092,0.0415438819841818,0.17532412524348462
1624,Ses05F_script02_1_M010,1,0.0038758798,0.0071825874,0.0048410017,0.00530245,0.3894523326572008,-0.00939309575187508,0.040505477915254114,0.29852783161639085
1625,Ses05F_script02_1_M011,1,0.0042826203000000005,0.0074663376,0.005364975,0.0051909788,0.44026845637583895,-0.0077150425568106576,0.042154137900111036,0.23029240898995695
1626,Ses05F_script02_1_M012,1,0.0037750388,0.0074449037,0.0046919356,0.0057593104,0.5389221556886228,-0.009780510481505187,0.04481621241391305,0.1554529511994787
1628,Ses05F_script02_1_M014,1,0.0034531810999999996,0.0061506415,0.0042721684999999995,0.004423616500000001,0.3770491803278688,-0.010470747838553509,0.029076322587610656,0.09452797578955904
1631,Ses05F_script02_1_M017,2,0.002852784,0.0057745743999999995,0.0034805743,0.0045892834000000006,0.5953757225433526,-0.013688019862456713,0.02732313183737386,0.08194940277322041
1632,Ses05F_script02_1_M018,1,0.0052163824,0.0081722485,0.0064619253,0.004993531,0.3264,-0.00755224073145655,0.046748598790849485,0.29421615251872724
1633,Ses05F_script02_1_M019,1,0.0061448617,0.0095680095,0.007724048000000001,0.0056420537,0.24938875305623476,-0.0064093401306308815,0.06378915484376106,0.31139736793124545
1634,Ses05F_script02_1_M020,1,0.008007531,0.012849757,0.009863486999999999,0.008235583000000001,0.3139643861293346,-0.006354320248647127,0.11758470025102087,0.7187836402634884
1635,Ses05F_script02_1_M021,1,0.008147712,0.013446408,0.010008902,0.008854429,0.28132387706855794,-0.005539723133551888,0.13186039945045994,0.3898915913735688
1637,Ses05F_script02_1_M023,1,0.009119737,0.014794198,0.01126783,0.009576913000000001,0.29559748427672955,-0.004571861609292682,0.15740109297168858,0.8946582965531813
1638,Ses05F_script02_1_M024,1,0.007245957,0.012014681000000001,0.008992558000000001,0.007955911,0.3541963015647226,-0.008970059752755333,0.10520424531087018,0.5165318025565736
1639,Ses05F_script02_1_M025,4,0.003113043,0.006696776999999999,0.0038261448,0.0054746772999999995,0.6747967479674797,-0.0035573302739067007,0.037617780990600966,0.1255063714039067
1641,Ses05F_script02_1_M027,2,0.005425774,0.009018551999999999,0.006836733,0.005900299,0.3473053892215569,-0.0075213006311969375,0.05956585387552162,0.19946093665449036
1643,Ses05F_script02_1_M029,1,0.0029713746999999995,0.0065401588,0.0037712064,0.0053437464,0.5791190864600326,-0.009107865480473263,0.03625745430409493,0.17148540398419335
1644,Ses05F_script02_1_M030,1,0.006368465699999999,0.010897168,0.007872153,0.0075248014,0.37664233576642336,-0.007947919584694318,0.08863383685136178,0.4698759177696621
1645,Ses05F_script02_1_M031,1,0.00625091,0.010167236999999999,0.0078166025,0.006498269,0.3185185185185185,-0.00548104299014085,0.07452330804206776,0.40822796032044856
1646,Ses05F_script02_1_M032,1,0.007917109,0.012045402,0.00979632,0.0070044394,0.2435064935064935,-0.006371403287630528,0.09901011550486996,0.5274244098418289
1647,Ses05F_script02_1_M033,1,0.008547228,0.014052638000000001,0.0105855195,0.00924215,0.3117505995203837,-0.0064006376305769655,0.14325844781756805,1.1650006351182802
1648,Ses05F_script02_1_M034,1,0.0037754518,0.008401628000000001,0.0047118324,0.0069443155,0.6112600536193029,-0.0112533625724609,0.05993376567188945,0.2766396907395506
1649,Ses05M_impro07_F000,1,0.00938409,0.015259151,0.011354452,0.010169846,0.4528301886792453,-0.008555988642910961,0.1666079368320243,0.31798141883813624
1650,Ses05M_impro07_F001,1,0.047701072000000004,0.074218035,0.05668871,0.047685914,0.2627118644067797,0.0005406127456808463,3.8324991456039066,11.937214840532794
1652,Ses05M_impro07_F003,1,0.027738716,0.042897787,0.033950884,0.026231445,0.28865979381443296,-0.009028006388689393,1.2749929956978798,3.0654220689656873
1653,Ses05M_impro07_F004,1,0.0070337025,0.011267073,0.008801659,0.0070352294,0.3012820512820513,-0.009624221092963127,0.09058051467631466,0.3695464217478312
1654,Ses05M_impro07_F005,1,0.012456511000000002,0.019371798,0.015450226000000001,0.011639911999999999,0.22321428571428573,-0.005334167781256839,0.2608568233157353,0.5267823203506046
1656,Ses05M_impro07_F007,1,0.01524286,0.025652606,0.019040776000000002,0.017113592,0.40625,-0.0016819258235045707,0.4855415465515718,0.902523866553458
1657,Ses05M_impro07_F008,1,0.0053353226,0.008284992,0.006758348000000001,0.004929236,0.24,-0.01995025377254933,0.04785117979987545,0.07651501253315003
1658,Ses05M_impro07_F009,1,0.010885816000000001,0.01778536,0.01392528,0.010819213000000001,0.26627218934911245,-0.0008063492487053736,0.22966718110458675,0.34469309102575657
1659,Ses05M_impro07_F010,5,0.006859428000000001,0.011073379,0.008691074,0.006863836999999999,0.3490566037735849,-0.005659347607434029,0.08796680674154897,0.11070022011809492
1660,Ses05M_impro07_F011,1,0.010261321,0.020643609,0.012773701,0.016193489,0.4594594594594595,-0.01196300127048744,0.3471513010782757,0.73097946197825
1661,Ses05M_impro07_F012,1,0.024359372,0.040465496000000004,0.030228736000000003,0.026830188999999997,0.30935251798561153,-0.0033027799872797914,1.1963144825506231,3.1089470644111983
1662,Ses05M_impro07_F013,1,0.017667921,0.034337453999999996,0.021784054,0.026506966,0.4246231155778895,-0.004492934749578126,0.9439763131175598,3.039442646801976
1664,Ses05M_impro07_F015,1,0.011767834,0.01663978,0.014727954,0.0077297236,0.136,-0.00651769869364216,0.17638650394275862,0.32279522621142004
1665,Ses05M_impro07_F016,5,0.018646222,0.02991698,0.023370331,0.018518375,0.3153153153153153,-0.0015054190498631215,0.6345346677751916,0.9576307902538894
1666,Ses05M_impro07_F017,5,0.0069137745999999995,0.011701408,0.008838582,0.0076754033,0.29508196721311475,-0.016737783880671486,0.10179740383789174,0.15092753375647616
1667,Ses05M_impro07_F018,5,0.008641474,0.015345332,0.010920738000000001,0.010710376,0.35714285714285715,-0.01581498872837983,0.18003973881700633,0.2790164515915323
1668,Ses05M_impro07_F019,5,0.0057042707,0.01060099,0.007362296,0.0075733033,0.3870967741935484,-0.010124407708644869,0.08843495497299694,0.16801244513532662
1669,Ses05M_impro07_F020,5,0.008372564,0.015779134,0.010493652,0.011777708999999999,0.3431241655540721,-0.006302147994574625,0.19733771567581535,0.6793758138338521
1670,Ses05M_impro07_F021,1,0.0104844,0.017081203,0.013285793,0.010742446999999999,0.38650306748466257,-0.003221020278942888,0.21038509876092132,0.3135941831578605
1671,Ses05M_impro07_F022,1,0.009551146,0.015096699,0.012044118999999999,0.009072355,0.24696356275303644,-0.005329872692527715,0.16130409787282005,0.312670358768455
1672,Ses05M_impro07_F023,1,0.011026586000000001,0.016850736,0.013752361999999999,0.00965727,0.12554112554112554,-0.0010019091405411018,0.195344480516182,0.4350013814651581
